"uuid","viewDistance","px2mm","cardWidthPx"
"d967b82e-bd66-49a2-a02e-bbfa80e7e261",61.445,4.52,387
"d967b82e-bd66-49a2-a02e-bbfa80e7e261",60.485,4.52,387
"d9e4f4d4-ea3b-4f7a-a415-929439934446",41.547,5.26,450
"d9e4f4d4-ea3b-4f7a-a415-929439934446",41.288,5.26,450
"d9e4f4d4-ea3b-4f7a-a415-929439934446",40.288,5.26,450
"d9fafd2b-72cc-477c-b25a-ba3b2997e624",48.338,3.68,315
"d9fafd2b-72cc-477c-b25a-ba3b2997e624",45.82,3.68,315
"d9fafd2b-72cc-477c-b25a-ba3b2997e624",43.625,3.68,315
"da130fe1-7c8c-4862-90d9-2ded0776a2cb",41.446,5.26,450
"da130fe1-7c8c-4862-90d9-2ded0776a2cb",40.734,5.26,450
"da130fe1-7c8c-4862-90d9-2ded0776a2cb",40.851,5.26,450
"da4a0951-e83f-4930-a9e6-2237cfeeca83",49.577,4.42,378
"da4a0951-e83f-4930-a9e6-2237cfeeca83",50.827,4.42,378
"da4a0951-e83f-4930-a9e6-2237cfeeca83",47.558,4.42,378
"da9e8f30-afe0-4b88-8586-b25518ea694a",55.452,3.79,324
"da9e8f30-afe0-4b88-8586-b25518ea694a",53.026,3.79,324
"da9e8f30-afe0-4b88-8586-b25518ea694a",52.456,3.79,324
"dac90a29-7587-401b-8204-b49aa02be85d",61.362,3.79,324
"dac90a29-7587-401b-8204-b49aa02be85d",52.02,3.79,324
"dac90a29-7587-401b-8204-b49aa02be85d",48.086,3.79,324
"dad0c128-c426-4dd7-90e4-afbca70d6db9",50.554,3.68,315
"dad0c128-c426-4dd7-90e4-afbca70d6db9",56.576,3.68,315
"dad0c128-c426-4dd7-90e4-afbca70d6db9",55.428,3.68,315
"dadd0042-db40-422a-8f00-310e33ff7cdb",24.943,4.1,351
"dadd0042-db40-422a-8f00-310e33ff7cdb",25.057,4.1,351
"dadd0042-db40-422a-8f00-310e33ff7cdb",24.975,4.1,351
"daed8cd5-9582-48f9-9c6c-7c66bb95b9f0",59.872,3.68,315
"daed8cd5-9582-48f9-9c6c-7c66bb95b9f0",56.413,3.68,315
"daed8cd5-9582-48f9-9c6c-7c66bb95b9f0",56.87,3.68,315
"db2cb2e4-edb2-4a77-8245-998edc46e5b2",46.308,4.42,378
"db2cb2e4-edb2-4a77-8245-998edc46e5b2",46.021,4.42,378
"db2cb2e4-edb2-4a77-8245-998edc46e5b2",45.967,4.42,378
"db507983-f613-472b-a5bd-8acb8bb651a4",41.218,3.79,324
"db507983-f613-472b-a5bd-8acb8bb651a4",40.77,3.79,324
"db507983-f613-472b-a5bd-8acb8bb651a4",39.57,3.79,324
"db90d2f5-e5d5-4ee9-bfbd-fb2f8f03eb17",49.057,5.26,450
"db90d2f5-e5d5-4ee9-bfbd-fb2f8f03eb17",44.357,5.26,450
"db90d2f5-e5d5-4ee9-bfbd-fb2f8f03eb17",43.839,5.26,450
"dc194a57-22a9-4d68-8958-972cb58349d7",45.548,4.52,387
"dc194a57-22a9-4d68-8958-972cb58349d7",46.185,4.52,387
"dc194a57-22a9-4d68-8958-972cb58349d7",46.759,4.52,387
"dc1c8c95-8c58-4962-9f5d-52a44bb9e891",30.062,6.1,522
"dc1c8c95-8c58-4962-9f5d-52a44bb9e891",21.972,6.1,522
"dc1c8c95-8c58-4962-9f5d-52a44bb9e891",21.916,6.1,522
"dc822756-161c-4b9e-9fdc-4785aefa01ad",43.576,6.31,540
"dc822756-161c-4b9e-9fdc-4785aefa01ad",42.925,6.31,540
"dc822756-161c-4b9e-9fdc-4785aefa01ad",43.592,6.31,540
"dcd62184-c492-4d9b-aee6-fb0c6f25979f",52.628,3.26,279
"dcd62184-c492-4d9b-aee6-fb0c6f25979f",41.607,3.26,279
"dcd62184-c492-4d9b-aee6-fb0c6f25979f",53.436,3.26,279
"dcf2ccfe-46ae-4d3a-8963-41e2a814f6c0",46.689,4.1,351
"dcf2ccfe-46ae-4d3a-8963-41e2a814f6c0",45.279,4.1,351
"dcf2ccfe-46ae-4d3a-8963-41e2a814f6c0",45.723,4.1,351
"dd01552f-f97b-4636-9400-afae461669dc",32.375,5.68,486
"dd01552f-f97b-4636-9400-afae461669dc",30.701,5.68,486
"dd01552f-f97b-4636-9400-afae461669dc",32.587,5.68,486
"dd7735d5-9084-4223-a2c8-e7aff7fefb97",63.963,4.1,351
"dd7735d5-9084-4223-a2c8-e7aff7fefb97",67.171,4.1,351
"dd7735d5-9084-4223-a2c8-e7aff7fefb97",26.422,4.1,351
"dd81f54e-1f99-48e1-856b-8e6ffa605d37",41.562,5.78,495
"dd81f54e-1f99-48e1-856b-8e6ffa605d37",45.218,5.78,495
"dd81f54e-1f99-48e1-856b-8e6ffa605d37",41.449,5.78,495
"de3c7b37-9072-47b0-8b5f-ae041a40c945",48.507,4.1,351
"de3c7b37-9072-47b0-8b5f-ae041a40c945",40.547,4.1,351
"de3c7b37-9072-47b0-8b5f-ae041a40c945",40.16,4.1,351
"de5f6834-6534-4ae6-b08f-26273f03f86e",64.289,3.47,297
"de5f6834-6534-4ae6-b08f-26273f03f86e",65.213,3.47,297
"de5f6834-6534-4ae6-b08f-26273f03f86e",57.08,3.47,297
"e01ea16f-fbfa-49f7-a861-09c098e1575b",48.798,3.89,333
"e01ea16f-fbfa-49f7-a861-09c098e1575b",45.257,3.89,333
"e01ea16f-fbfa-49f7-a861-09c098e1575b",44.757,3.89,333
"e01f68bc-632a-45d2-bbf3-a97db4be46d5",26.171,3.36,288
"e01f68bc-632a-45d2-bbf3-a97db4be46d5",27.127,3.36,288
"e01f68bc-632a-45d2-bbf3-a97db4be46d5",24.66,3.36,288
"e02e255c-ada9-4245-b037-1b1acc1f610e",59.086,2.63,225
"e02e255c-ada9-4245-b037-1b1acc1f610e",54.479,2.63,225
"e02e255c-ada9-4245-b037-1b1acc1f610e",48.927,2.63,225
"e06c0ae4-2422-41d4-b743-be38e3f9d503",45.535,5.26,450
"e06c0ae4-2422-41d4-b743-be38e3f9d503",47.887,5.26,450
"e06c0ae4-2422-41d4-b743-be38e3f9d503",46.475,5.26,450
"e07c0534-a1d5-4817-b265-33f4b9ac98fa",65.122,4.1,351
"e07c0534-a1d5-4817-b265-33f4b9ac98fa",60.045,4.1,351
"e07c0534-a1d5-4817-b265-33f4b9ac98fa",51.115,4.1,351
"e092cae6-c23d-443b-b805-8b6040b268b9",32.59,4.42,378
"e092cae6-c23d-443b-b805-8b6040b268b9",38.305,4.42,378
"e092cae6-c23d-443b-b805-8b6040b268b9",38.069,4.42,378
"e0daed20-6d0a-4a73-afee-79884e6b3ffe",36.93,5.15,441
"e0daed20-6d0a-4a73-afee-79884e6b3ffe",38.322,5.15,441
"e0daed20-6d0a-4a73-afee-79884e6b3ffe",35.635,5.15,441
"e12ba3b6-a509-487d-848b-8187156e4df9",59.891,3.68,315
"e12ba3b6-a509-487d-848b-8187156e4df9",61.616,3.68,315
"e12ba3b6-a509-487d-848b-8187156e4df9",61.088,3.68,315
"e1540749-052d-4351-8510-04fd76069565",46.596,5.47,468
"e1540749-052d-4351-8510-04fd76069565",57.165,5.47,468
"e1540749-052d-4351-8510-04fd76069565",61.706,5.47,468
"e1b7e7e0-654b-44ea-8f78-4d4ff01b54a5",51.831,2.94,252
"e1b7e7e0-654b-44ea-8f78-4d4ff01b54a5",61.328,2.94,252
"e1b7e7e0-654b-44ea-8f78-4d4ff01b54a5",57.654,2.94,252
"e22ff1f6-4b94-4e31-959c-d4590a8c18f7",37.535,4.42,378
"e22ff1f6-4b94-4e31-959c-d4590a8c18f7",41.645,4.42,378
"e22ff1f6-4b94-4e31-959c-d4590a8c18f7",41.594,4.42,378
"e2a16893-9899-485f-85ca-ba001b4fa097",37.608,4,342
"e2a16893-9899-485f-85ca-ba001b4fa097",37.591,4,342
"e2a16893-9899-485f-85ca-ba001b4fa097",37.656,4,342
"e2d6226b-d75b-4d76-8482-484ad5699488",45.861,3.79,324
"e2d6226b-d75b-4d76-8482-484ad5699488",47.602,3.79,324
"e2d6226b-d75b-4d76-8482-484ad5699488",47.016,3.79,324
"e30d0e5a-f640-4167-a29e-8af464bde9c0",23.831,3.26,279
"e30d0e5a-f640-4167-a29e-8af464bde9c0",25.408,3.26,279
"e30d0e5a-f640-4167-a29e-8af464bde9c0",55.026,3.26,279
"e356492e-db2b-4355-99c3-2cc66f05e45b",47.38,5.05,432
"e356492e-db2b-4355-99c3-2cc66f05e45b",46.484,5.05,432
"e356492e-db2b-4355-99c3-2cc66f05e45b",46.497,5.05,432
"e3d11d51-438e-45b6-b86f-3589e3385b1c",44.546,4.73,405
"e3d11d51-438e-45b6-b86f-3589e3385b1c",39.419,4.73,405
"e3d11d51-438e-45b6-b86f-3589e3385b1c",45.758,4.73,405
"e3d131ae-76ea-43f8-9a57-2c5d1524d4de",22.743,2.21,189
"e3d131ae-76ea-43f8-9a57-2c5d1524d4de",29.338,2.21,189
"e3d131ae-76ea-43f8-9a57-2c5d1524d4de",40.667,2.21,189
"e3d1cc4f-37f7-4284-9b17-aaae6cd5469c",45.123,3.68,315
"e3d1cc4f-37f7-4284-9b17-aaae6cd5469c",43.402,3.68,315
"e3d1cc4f-37f7-4284-9b17-aaae6cd5469c",48.774,3.68,315
"e3e23af9-a6da-4366-b871-1e0c3c713b5a",52.228,3.89,333
"e3e23af9-a6da-4366-b871-1e0c3c713b5a",58.178,3.89,333
"e3e23af9-a6da-4366-b871-1e0c3c713b5a",59.413,3.89,333
"e3ff3456-6819-4338-93db-f76fca46fc41",50.923,4,342
"e3ff3456-6819-4338-93db-f76fca46fc41",53.407,4,342
"e3ff3456-6819-4338-93db-f76fca46fc41",51.041,4,342
"e4048561-1f6e-4430-b6a0-78ac1b5e6950",39.789,3.68,315
"e4048561-1f6e-4430-b6a0-78ac1b5e6950",36.596,3.68,315
"e4048561-1f6e-4430-b6a0-78ac1b5e6950",39.888,3.68,315
"e47de91a-9669-454f-ac60-6022cc9b6f7e",54.111,4.1,351
"e47de91a-9669-454f-ac60-6022cc9b6f7e",61.856,4.1,351
"e47de91a-9669-454f-ac60-6022cc9b6f7e",61.413,4.1,351
"e48263e9-14a6-46da-8586-0a362da61efd",53.275,4.1,351
"e48263e9-14a6-46da-8586-0a362da61efd",61.761,4.1,351
"e48263e9-14a6-46da-8586-0a362da61efd",64.627,4.1,351
"e4864877-7de2-4c14-8e49-ecce51992294",54.441,5.05,432
"e4864877-7de2-4c14-8e49-ecce51992294",55.442,5.05,432
"e4864877-7de2-4c14-8e49-ecce51992294",56.763,5.05,432
"e50ce402-6637-40b3-a396-0b55017d6c3e",52.369,5.26,450
"e50ce402-6637-40b3-a396-0b55017d6c3e",44.126,5.26,450
"e50ce402-6637-40b3-a396-0b55017d6c3e",43.541,5.26,450
"e523163b-64bf-436b-ad14-f77e7c880f64",61.057,4.84,414
"e523163b-64bf-436b-ad14-f77e7c880f64",60.861,4.84,414
"e523163b-64bf-436b-ad14-f77e7c880f64",57.75,4.84,414
"e600be10-b81e-4800-ad55-3f2d9aa00d35",44.491,5.26,450
"e600be10-b81e-4800-ad55-3f2d9aa00d35",47.951,5.26,450
"e600be10-b81e-4800-ad55-3f2d9aa00d35",46.691,5.26,450
"e60cbf10-1201-4717-b689-9336a47bee67",52.811,4.52,387
"e60cbf10-1201-4717-b689-9336a47bee67",50.983,4.52,387
"e60cbf10-1201-4717-b689-9336a47bee67",49.834,4.52,387
"e6172836-89fb-4bb8-be34-dcb58be0d9b0",53.988,4.21,360
"e6172836-89fb-4bb8-be34-dcb58be0d9b0",47.965,4.21,360
"e6172836-89fb-4bb8-be34-dcb58be0d9b0",49.89,4.21,360
"e6352803-4d87-4236-a273-bb1d0c053ac6",52.978,3.26,279
"e6352803-4d87-4236-a273-bb1d0c053ac6",50.51,3.26,279
"e6352803-4d87-4236-a273-bb1d0c053ac6",48.854,3.26,279
"e679508c-dc4f-4fd9-9732-c2231989d5de",46.411,5.05,432
"e679508c-dc4f-4fd9-9732-c2231989d5de",47.388,5.05,432
"e679508c-dc4f-4fd9-9732-c2231989d5de",47.796,5.05,432
"e6799f10-06ea-4bf2-b6f3-e93e2ab66128",55.405,4.1,351
"e6799f10-06ea-4bf2-b6f3-e93e2ab66128",52.695,4.1,351
"e6799f10-06ea-4bf2-b6f3-e93e2ab66128",52.264,4.1,351
"e67b8d1d-1e79-493a-af53-534a020c9a99",38.188,4.63,396
"e67b8d1d-1e79-493a-af53-534a020c9a99",38.526,4.63,396
"e67b8d1d-1e79-493a-af53-534a020c9a99",63.47,4.63,396
"e6e25e32-9636-4d03-9846-14462c8315e3",51.854,5.26,450
"e6e25e32-9636-4d03-9846-14462c8315e3",53.51,5.26,450
"e6e25e32-9636-4d03-9846-14462c8315e3",53.009,5.26,450
"e703c070-3352-4749-9e62-6d8917f0cec8",47.446,4.42,378
"e703c070-3352-4749-9e62-6d8917f0cec8",42.569,4.42,378
"e703c070-3352-4749-9e62-6d8917f0cec8",41.617,4.42,378
"e7091acb-17d3-4c2b-bccd-29ee7ce33f32",30.978,3.68,315
"e7091acb-17d3-4c2b-bccd-29ee7ce33f32",41.021,3.68,315
"e7091acb-17d3-4c2b-bccd-29ee7ce33f32",37.165,3.68,315
"e748ab31-79c2-43fd-981a-552290e7e797",52.863,4.31,369
"e748ab31-79c2-43fd-981a-552290e7e797",49.24,4.31,369
"e748ab31-79c2-43fd-981a-552290e7e797",50.397,4.31,369
"e7f08f1a-185b-4c2a-ba32-4db240db3890",32.333,4.73,405
"e7f08f1a-185b-4c2a-ba32-4db240db3890",33.091,4.73,405
"e7f08f1a-185b-4c2a-ba32-4db240db3890",34.862,4.73,405
"e83b77d2-1c33-490a-ac67-36c73286dee3",46.365,4,342
"e83b77d2-1c33-490a-ac67-36c73286dee3",46.459,4,342
"e83b77d2-1c33-490a-ac67-36c73286dee3",43.433,4,342
"e85716e2-d0bf-4e3a-a099-b2fbc57d3d52",61.861,4.73,405
"e85716e2-d0bf-4e3a-a099-b2fbc57d3d52",58.248,4.73,405
"e85716e2-d0bf-4e3a-a099-b2fbc57d3d52",64.065,4.73,405
"e89dc7e4-fe87-44d3-ba3b-f0bca58e5957",46.217,3.36,288
"e89dc7e4-fe87-44d3-ba3b-f0bca58e5957",43.291,3.36,288
"e89dc7e4-fe87-44d3-ba3b-f0bca58e5957",44.158,3.36,288
"e8fff80b-0e23-4201-af09-83c82bb3fbcc",39.974,5.89,504
"e8fff80b-0e23-4201-af09-83c82bb3fbcc",39.138,5.89,504
"e8fff80b-0e23-4201-af09-83c82bb3fbcc",40.579,5.89,504
"e9169f59-2f25-4617-9b8f-bbac7cc85a3b",50.935,4.52,387
"e9169f59-2f25-4617-9b8f-bbac7cc85a3b",50.077,4.52,387
"e9169f59-2f25-4617-9b8f-bbac7cc85a3b",50.629,4.52,387
"e93d101d-faec-4cf3-b376-cc6962435efd",38.587,4.52,387
"e93d101d-faec-4cf3-b376-cc6962435efd",38.554,4.52,387
"e93d101d-faec-4cf3-b376-cc6962435efd",37.732,4.52,387
"e9b75b4f-09c4-420b-a0f5-a6dca884a11d",35.227,4.31,369
"e9b75b4f-09c4-420b-a0f5-a6dca884a11d",55.119,4.31,369
"e9b75b4f-09c4-420b-a0f5-a6dca884a11d",63.016,4.31,369
"e9e0dd76-a93e-4ade-9468-aeacb952b5cd",47.534,5.05,432
"e9e0dd76-a93e-4ade-9468-aeacb952b5cd",48.921,5.05,432
"e9e0dd76-a93e-4ade-9468-aeacb952b5cd",48.745,5.05,432
"ea0947c9-0711-4763-b199-1747dfbf809e",40.575,2.73,234
"ea0947c9-0711-4763-b199-1747dfbf809e",51.013,2.73,234
"ea0947c9-0711-4763-b199-1747dfbf809e",51.722,2.73,234
"eaf7379e-a244-4bf5-aaeb-6003bc35ca69",45.334,3.26,279
"eaf7379e-a244-4bf5-aaeb-6003bc35ca69",44.619,3.26,279
"eaf7379e-a244-4bf5-aaeb-6003bc35ca69",44.673,3.26,279
"eb3503ab-c1e5-4c11-bbc9-03740849eae4",46.868,3.68,315
"eb3503ab-c1e5-4c11-bbc9-03740849eae4",43.347,3.68,315
"eb3503ab-c1e5-4c11-bbc9-03740849eae4",56.379,3.68,315
"eb430648-5f1f-4975-898a-4ebcf3c822c4",28.58,10.51,900
"eb430648-5f1f-4975-898a-4ebcf3c822c4",25.029,10.51,900
"eb430648-5f1f-4975-898a-4ebcf3c822c4",25.355,10.51,900
"eb781377-23ff-4549-89c2-f6c16c75d4da",50.974,4,342
"eb781377-23ff-4549-89c2-f6c16c75d4da",50.402,4,342
"eb781377-23ff-4549-89c2-f6c16c75d4da",48.859,4,342
"eb90590a-7915-4525-9aa8-115527e958e5",56.198,4,342
"eb90590a-7915-4525-9aa8-115527e958e5",53.103,4,342
"eb90590a-7915-4525-9aa8-115527e958e5",59.726,4,342
"eb96bcb5-190f-4edf-95df-3b3730a8d6ef",63.569,5.26,450
"eb96bcb5-190f-4edf-95df-3b3730a8d6ef",61.796,5.26,450
"eb96bcb5-190f-4edf-95df-3b3730a8d6ef",39.227,5.26,450
"ebc90bfd-ba8e-412e-83d9-ec2c5aee0694",59.26,3.36,288
"ebc90bfd-ba8e-412e-83d9-ec2c5aee0694",49.629,3.36,288
"ebc90bfd-ba8e-412e-83d9-ec2c5aee0694",55.786,3.36,288
"ebe5e2c7-5947-4b56-ae2f-0a1a7e8ab438",47.595,4,342
"ebe5e2c7-5947-4b56-ae2f-0a1a7e8ab438",44.957,4,342
"ebe5e2c7-5947-4b56-ae2f-0a1a7e8ab438",44.588,4,342
"ebea8013-0c7b-4647-aa1d-9e19dc840c3c",42.333,3.89,333
"ebea8013-0c7b-4647-aa1d-9e19dc840c3c",68.696,3.89,333
"ebea8013-0c7b-4647-aa1d-9e19dc840c3c",52.89,3.89,333
"ec505e23-adee-4efc-8af3-b0f7946bed2d",48.712,4.1,351
"ec505e23-adee-4efc-8af3-b0f7946bed2d",47.118,4.1,351
"ec505e23-adee-4efc-8af3-b0f7946bed2d",47.338,4.1,351
"ed02ed5d-aca1-47a0-a88d-1d33b5704bc9",36.531,5.26,450
"ed02ed5d-aca1-47a0-a88d-1d33b5704bc9",37.967,5.26,450
"ed02ed5d-aca1-47a0-a88d-1d33b5704bc9",52.313,5.26,450
"ed12d6dd-11e1-4127-84cf-ba0dd607375d",44.622,4.1,351
"ed12d6dd-11e1-4127-84cf-ba0dd607375d",45.618,4.1,351
"ed12d6dd-11e1-4127-84cf-ba0dd607375d",39.085,4.1,351
"ed73c59c-4cbc-4b90-8214-682ea6c2280e",52.012,4.42,378
"ed73c59c-4cbc-4b90-8214-682ea6c2280e",55.685,4.42,378
"ed73c59c-4cbc-4b90-8214-682ea6c2280e",53.661,4.42,378
"eecc0b6e-83e8-461c-aea9-96437aa591ef",31.782,4.1,351
"eecc0b6e-83e8-461c-aea9-96437aa591ef",39.549,4.1,351
"eecc0b6e-83e8-461c-aea9-96437aa591ef",35.468,4.1,351
"ef16fe51-c1ca-45d9-ac9f-c42e27e4e958",57.233,4,342
"ef16fe51-c1ca-45d9-ac9f-c42e27e4e958",57.011,4,342
"ef16fe51-c1ca-45d9-ac9f-c42e27e4e958",55.678,4,342
"ef6c7b87-b1bf-4216-b327-e82b9eacfa84",37.28,4.42,378
"ef6c7b87-b1bf-4216-b327-e82b9eacfa84",36.833,4.42,378
"ef6c7b87-b1bf-4216-b327-e82b9eacfa84",39.84,4.42,378
"efb389fa-1b12-4e13-b17d-1c9c9c91064d",31.084,5.26,450
"efb389fa-1b12-4e13-b17d-1c9c9c91064d",35.494,5.26,450
"efb389fa-1b12-4e13-b17d-1c9c9c91064d",33.65,5.26,450
"efefd129-36e9-4406-9595-0002026556c6",66.394,3.79,324
"efefd129-36e9-4406-9595-0002026556c6",66.426,3.79,324
"efefd129-36e9-4406-9595-0002026556c6",66.484,3.79,324
"effeade9-d7d4-478b-a234-463dfc937dc8",43.407,4,342
"effeade9-d7d4-478b-a234-463dfc937dc8",41.625,4,342
"effeade9-d7d4-478b-a234-463dfc937dc8",42.343,4,342
"f0128ada-23bf-4bb0-a21c-208e0eba9336",34.305,4.63,396
"f0128ada-23bf-4bb0-a21c-208e0eba9336",31.207,4.63,396
"f0128ada-23bf-4bb0-a21c-208e0eba9336",31.903,4.63,396
"f02696b5-71dd-4a20-aa15-efad0f09d001",65.068,5.68,486
"f02696b5-71dd-4a20-aa15-efad0f09d001",65.495,5.68,486
"f02696b5-71dd-4a20-aa15-efad0f09d001",63.688,5.68,486
"f03d0d9e-5bef-4944-a628-f024b58413ac",57.238,4.52,387
"f03d0d9e-5bef-4944-a628-f024b58413ac",46.822,4.52,387
"f03d0d9e-5bef-4944-a628-f024b58413ac",56.822,4.52,387
"f0a78028-7e72-4845-8230-80211fac45bc",51.375,4.21,360
"f0a78028-7e72-4845-8230-80211fac45bc",41.023,4.21,360
"f0a78028-7e72-4845-8230-80211fac45bc",46.023,4.21,360
"f0d33d7d-586e-482e-a0af-f18aa776d16e",49.618,4.52,387
"f0d33d7d-586e-482e-a0af-f18aa776d16e",38.558,4.52,387
"f0d33d7d-586e-482e-a0af-f18aa776d16e",54.078,4.52,387
"f0ed271f-2ebd-452f-97c9-4ae84785cb1c",47.041,5.05,432
"f0ed271f-2ebd-452f-97c9-4ae84785cb1c",42.491,5.05,432
"f0ed271f-2ebd-452f-97c9-4ae84785cb1c",37.52,5.05,432
"f0f8c59a-872e-4b29-842c-b25353ece18b",66.956,5.36,459
"f0f8c59a-872e-4b29-842c-b25353ece18b",65.036,5.36,459
"f0f8c59a-872e-4b29-842c-b25353ece18b",38.126,5.36,459
"f0fc1c0a-61b0-4d78-826b-d93c3a0c895d",63.767,5.36,459
"f0fc1c0a-61b0-4d78-826b-d93c3a0c895d",63.381,5.36,459
"f0fc1c0a-61b0-4d78-826b-d93c3a0c895d",63.505,5.36,459
"f13585a6-f005-4408-b5eb-4d376dce94a9",44.222,4,342
"f13585a6-f005-4408-b5eb-4d376dce94a9",43.038,4,342
"f13585a6-f005-4408-b5eb-4d376dce94a9",41.935,4,342
"f14dee12-45e5-4f5f-bd5e-9c213d64ce3b",51.284,3.79,324
"f14dee12-45e5-4f5f-bd5e-9c213d64ce3b",52.988,3.79,324
"f14dee12-45e5-4f5f-bd5e-9c213d64ce3b",52.116,3.79,324
"f1f7038c-02d9-462a-9f57-9dc553be5014",41.219,2,171
"f1f7038c-02d9-462a-9f57-9dc553be5014",61.819,2,171
"f1f7038c-02d9-462a-9f57-9dc553be5014",62.442,2,171
"f1f8da79-a2b6-4f9c-83de-70a89a6438c4",45.037,3.68,315
"f1f8da79-a2b6-4f9c-83de-70a89a6438c4",59.094,3.68,315
"f1f8da79-a2b6-4f9c-83de-70a89a6438c4",45.435,3.68,315
"f20f70a3-e6eb-4abe-9373-f72de373313c",52.439,4.52,387
"f20f70a3-e6eb-4abe-9373-f72de373313c",50.586,4.52,387
"f20f70a3-e6eb-4abe-9373-f72de373313c",50.641,4.52,387
"f220bad9-bc3a-4065-b01c-e85a0921ed8e",49.74,4.63,396
"f220bad9-bc3a-4065-b01c-e85a0921ed8e",48.395,4.63,396
"f220bad9-bc3a-4065-b01c-e85a0921ed8e",48.246,4.63,396
"f2585e0f-ed64-4786-8efd-1a8fa560937b",49.793,4.31,369
"f2585e0f-ed64-4786-8efd-1a8fa560937b",51.732,4.31,369
"f2585e0f-ed64-4786-8efd-1a8fa560937b",51.601,4.31,369
"f26285dd-9813-48db-8c77-2d6ad250560b",49.689,3.68,315
"f26285dd-9813-48db-8c77-2d6ad250560b",50.126,3.68,315
"f26285dd-9813-48db-8c77-2d6ad250560b",45.284,3.68,315
"f2984684-cd3a-4567-a881-5f236a833a05",46.659,5.15,441
"f2984684-cd3a-4567-a881-5f236a833a05",49.54,5.15,441
"f2984684-cd3a-4567-a881-5f236a833a05",48.062,5.15,441
"f34887d8-f033-49b6-9ad9-49238926c9d0",60.532,4.42,378
"f34887d8-f033-49b6-9ad9-49238926c9d0",48.614,4.42,378
"f34887d8-f033-49b6-9ad9-49238926c9d0",51.376,4.42,378
"f3d62903-7da0-4796-b566-2c343bdb0e53",63.564,5.15,441
"f3d62903-7da0-4796-b566-2c343bdb0e53",48.883,5.15,441
"f3d62903-7da0-4796-b566-2c343bdb0e53",49.125,5.15,441
"f3f58c39-b1ac-4065-a9cd-dcf3692ce030",52.486,5.15,441
"f3f58c39-b1ac-4065-a9cd-dcf3692ce030",49.291,5.15,441
"f3f58c39-b1ac-4065-a9cd-dcf3692ce030",46.609,5.15,441
"f423200e-0360-480c-a192-d3f468aae3ab",36.34,4.42,378
"f423200e-0360-480c-a192-d3f468aae3ab",45.295,4.42,378
"f423200e-0360-480c-a192-d3f468aae3ab",44.486,4.42,378
"f4e19f1f-dc8e-40c8-9ca1-b04bb5a034cc",42.342,6.64,568
"f4e19f1f-dc8e-40c8-9ca1-b04bb5a034cc",40.746,6.64,568
"f4e19f1f-dc8e-40c8-9ca1-b04bb5a034cc",43.941,6.64,568
"f56de0fb-a761-446f-b22a-27fce34e1e35",47.097,4.84,414
"f56de0fb-a761-446f-b22a-27fce34e1e35",46.994,4.84,414
"f56de0fb-a761-446f-b22a-27fce34e1e35",49.304,4.84,414
"f5704922-af4d-4f18-a011-02c2d6cdacc0",59.743,4.63,396
"f5704922-af4d-4f18-a011-02c2d6cdacc0",53.605,4.63,396
"f5a05eac-67ef-4903-afea-5ce175ef31f9",41.156,4.52,387
"f5a05eac-67ef-4903-afea-5ce175ef31f9",49.588,4.52,387
"f5a05eac-67ef-4903-afea-5ce175ef31f9",49.229,4.52,387
"f5ce4a2a-2935-485c-91a3-8c30d08552c5",54.016,5.15,441
"f5ce4a2a-2935-485c-91a3-8c30d08552c5",52.881,5.15,441
"f5ce4a2a-2935-485c-91a3-8c30d08552c5",49.52,5.15,441
"f5d6d600-28d7-4f3e-92d6-f91aa18f27bc",43.691,5.26,450
"f5d6d600-28d7-4f3e-92d6-f91aa18f27bc",53.281,5.26,450
"f5d6d600-28d7-4f3e-92d6-f91aa18f27bc",59.67,5.26,450
"f5f1af1d-5aba-40fb-9a87-d0948177917a",31.453,4.52,387
"f5f1af1d-5aba-40fb-9a87-d0948177917a",25.166,4.52,387
"f5f1af1d-5aba-40fb-9a87-d0948177917a",25.146,4.52,387
"f6582e15-d747-483b-9dd3-5e988f5ed07f",51.196,4,342
"f6582e15-d747-483b-9dd3-5e988f5ed07f",31.077,4,342
"f6582e15-d747-483b-9dd3-5e988f5ed07f",49.904,4,342
"f6b201c8-60fc-452a-9a95-57585c41ac84",44.141,3.79,324
"f6b201c8-60fc-452a-9a95-57585c41ac84",42.653,3.79,324
"f6b201c8-60fc-452a-9a95-57585c41ac84",44.166,3.79,324
"f6d0e0be-fa65-45b3-b84b-d11b44772548",56.828,5.26,450
"f6d0e0be-fa65-45b3-b84b-d11b44772548",55.238,5.26,450
"f6d0e0be-fa65-45b3-b84b-d11b44772548",55.387,5.26,450
"f7386101-8254-4356-b895-44f6ee1eed68",58.201,4,342
"f7386101-8254-4356-b895-44f6ee1eed68",47.22,4,342
"f7386101-8254-4356-b895-44f6ee1eed68",48.07,4,342
"f772a510-46b7-4898-ab53-e5d520c5d321",53.469,5.26,450
"f772a510-46b7-4898-ab53-e5d520c5d321",47.522,5.26,450
"f772a510-46b7-4898-ab53-e5d520c5d321",48.478,5.26,450
"f7d8e8e2-6740-4274-b1ad-acf739b28f79",36.199,4.42,378
"f7d8e8e2-6740-4274-b1ad-acf739b28f79",42.993,4.42,378
"f7d8e8e2-6740-4274-b1ad-acf739b28f79",42.452,4.42,378
"f7fc9ae0-f3f1-42b4-ac92-1cb47dabc69c",51.299,4.1,351
