"uuid","viewDistance","session"
"aafd0957-d92e-48b0-bc1a-63a040f4ee91",56.326,2
"aafd0957-d92e-48b0-bc1a-63a040f4ee91",37.654,1
"ab872ec8-744e-41e1-b291-5c9af529dbda",37.82,2
"ab872ec8-744e-41e1-b291-5c9af529dbda",42.144,3
"ab872ec8-744e-41e1-b291-5c9af529dbda",50.463,1
"ac34e772-0dcc-4ff6-aa58-68d8b1802f73",25.855,3
"ac34e772-0dcc-4ff6-aa58-68d8b1802f73",25.858,2
"ac34e772-0dcc-4ff6-aa58-68d8b1802f73",25.861,1
"ac39da86-27f6-4899-9ab4-09353a102689",38.064,2
"ac39da86-27f6-4899-9ab4-09353a102689",38.222,3
"ac39da86-27f6-4899-9ab4-09353a102689",38.076,1
"ac3f8707-8084-4f89-9480-7ad07fb18c64",46.509,2
"ac3f8707-8084-4f89-9480-7ad07fb18c64",51.771,3
"ac3f8707-8084-4f89-9480-7ad07fb18c64",46.215,1
"ac66274d-1702-4d8a-b271-bc72821c4aa1",52.033,3
"ac66274d-1702-4d8a-b271-bc72821c4aa1",55.015,2
"ac66274d-1702-4d8a-b271-bc72821c4aa1",60.795,1
"ac6db8eb-9daf-4bb7-8c6a-d41b68202925",46.406,3
"ac6db8eb-9daf-4bb7-8c6a-d41b68202925",47.453,2
"ac6db8eb-9daf-4bb7-8c6a-d41b68202925",28.104,1
"ac905374-45ef-41aa-88c0-950dccb5b3a5",42.198,2
"ac905374-45ef-41aa-88c0-950dccb5b3a5",47.826,3
"ac905374-45ef-41aa-88c0-950dccb5b3a5",38.096,1
"acbafd9b-9b86-4bdd-b766-bbafeaa2bcf2",63.005,2
"acbafd9b-9b86-4bdd-b766-bbafeaa2bcf2",63.939,3
"acbafd9b-9b86-4bdd-b766-bbafeaa2bcf2",51.436,1
"ace6b18d-0361-425e-b126-541a04c27f42",50.91,2
"ace6b18d-0361-425e-b126-541a04c27f42",54.598,3
"ace6b18d-0361-425e-b126-541a04c27f42",53.997,1
"ad3aeffe-ee72-4c5a-8092-d2b9c7db31ec",47.793,3
"ad3aeffe-ee72-4c5a-8092-d2b9c7db31ec",49.588,2
"ad3aeffe-ee72-4c5a-8092-d2b9c7db31ec",45.515,1
"ad6a3622-98e6-4fe4-860e-9a6134526d86",48.269,3
"ad6a3622-98e6-4fe4-860e-9a6134526d86",48.959,2
"ad6a3622-98e6-4fe4-860e-9a6134526d86",45.035,1
"adfb6a66-dd66-4586-8a3a-b34b7cb59aa9",50.928,2
"adfb6a66-dd66-4586-8a3a-b34b7cb59aa9",51.276,3
"adfb6a66-dd66-4586-8a3a-b34b7cb59aa9",47.549,1
"ae2ae8ff-8dd8-4baf-91e6-4ed8e4067f43",51.956,2
"ae2ae8ff-8dd8-4baf-91e6-4ed8e4067f43",54.781,3
"ae2ae8ff-8dd8-4baf-91e6-4ed8e4067f43",48.107,1
"ae3aad4e-ab75-4b84-955f-d991c6cb24fa",53.202,2
"ae3aad4e-ab75-4b84-955f-d991c6cb24fa",57.363,3
"ae3aad4e-ab75-4b84-955f-d991c6cb24fa",56.221,1
"aec24a42-cfb5-4e83-a19f-3383b8268805",49.501,2
"aec24a42-cfb5-4e83-a19f-3383b8268805",50.747,3
"aec24a42-cfb5-4e83-a19f-3383b8268805",55.874,1
"aec5cd83-6b5b-4ee5-86bc-a6d65b5e7334",43.533,3
"aec5cd83-6b5b-4ee5-86bc-a6d65b5e7334",51.223,2
"aec5cd83-6b5b-4ee5-86bc-a6d65b5e7334",40.427,1
"aef0d23d-f31b-4495-9d7a-918ebf10b7e8",32.696,3
"aef0d23d-f31b-4495-9d7a-918ebf10b7e8",37.889,2
"aef0d23d-f31b-4495-9d7a-918ebf10b7e8",43.115,1
"af094d08-1981-4845-9939-813fa87b88ea",51.559,3
"af094d08-1981-4845-9939-813fa87b88ea",54.583,2
"af094d08-1981-4845-9939-813fa87b88ea",54.053,1
"af57c3c5-9a9a-42b6-a54f-7baff256daa0",26.063,3
"af57c3c5-9a9a-42b6-a54f-7baff256daa0",32.89,2
"af57c3c5-9a9a-42b6-a54f-7baff256daa0",42.407,1
"af6e5a9a-11fd-416e-b469-86585cde14fb",36.951,3
"af6e5a9a-11fd-416e-b469-86585cde14fb",37.62,2
"af6e5a9a-11fd-416e-b469-86585cde14fb",39.153,1
"afb9481a-abac-451e-92dd-8ff43e649cf7",49.695,2
"afb9481a-abac-451e-92dd-8ff43e649cf7",51.076,3
"afb9481a-abac-451e-92dd-8ff43e649cf7",50.84,1
"afcab474-516e-482d-b7d8-e780eae0cad2",33.588,2
"afcab474-516e-482d-b7d8-e780eae0cad2",33.907,3
"afcab474-516e-482d-b7d8-e780eae0cad2",36.912,1
"b02a13e4-c8eb-4302-9056-b0274a0670ce",52.3,3
"b02a13e4-c8eb-4302-9056-b0274a0670ce",57.113,2
"b02a13e4-c8eb-4302-9056-b0274a0670ce",52.745,1
"b0335647-0346-4a01-9d53-1c9749198bc9",56.873,3
"b0335647-0346-4a01-9d53-1c9749198bc9",58.331,2
"b0335647-0346-4a01-9d53-1c9749198bc9",57.436,1
"b1174415-6151-4aae-81b0-b14e0295de9c",39.772,3
"b1174415-6151-4aae-81b0-b14e0295de9c",40.941,2
"b1174415-6151-4aae-81b0-b14e0295de9c",44.569,1
"b15d40c1-8e92-4883-9425-b76e8b3e44d6",41.198,3
"b15d40c1-8e92-4883-9425-b76e8b3e44d6",42.305,2
"b15d40c1-8e92-4883-9425-b76e8b3e44d6",44.779,1
"b2f055dd-ab90-4821-a7b2-972d2b3fc115",45.609,3
"b2f055dd-ab90-4821-a7b2-972d2b3fc115",46.306,2
"b2f055dd-ab90-4821-a7b2-972d2b3fc115",40.764,1
"b2f36e70-30ec-4216-b4d0-3caea32d753c",26.114,3
"b2f36e70-30ec-4216-b4d0-3caea32d753c",27.136,2
"b2f36e70-30ec-4216-b4d0-3caea32d753c",28.39,1
"b2f7eb0e-72ae-4f8f-8152-69daa4c6269d",34.196,2
"b2f7eb0e-72ae-4f8f-8152-69daa4c6269d",34.735,3
"b2f7eb0e-72ae-4f8f-8152-69daa4c6269d",35.173,1
"b39bff7c-d164-4cea-a514-9a5dfa1e7fd2",56.074,3
"b39bff7c-d164-4cea-a514-9a5dfa1e7fd2",57.972,2
"b39bff7c-d164-4cea-a514-9a5dfa1e7fd2",51.394,1
"b3f87911-287c-4eb4-af59-b3a0f0150644",53.858,3
"b3f87911-287c-4eb4-af59-b3a0f0150644",57.021,2
"b3f87911-287c-4eb4-af59-b3a0f0150644",57.333,1
"b3f93bf4-1fcf-4ef0-807a-6e3d93ccba4c",45.288,2
"b3f93bf4-1fcf-4ef0-807a-6e3d93ccba4c",48.007,3
"b3f93bf4-1fcf-4ef0-807a-6e3d93ccba4c",55.413,1
"b55255a6-1ede-430d-b028-9451b50bf6a7",51.13,2
"b55255a6-1ede-430d-b028-9451b50bf6a7",59.249,3
"b55255a6-1ede-430d-b028-9451b50bf6a7",34.606,1
"b5723acd-bafc-40e4-81b6-2b4268ce96ae",40.872,2
"b5723acd-bafc-40e4-81b6-2b4268ce96ae",41.358,3
"b5723acd-bafc-40e4-81b6-2b4268ce96ae",43.638,1
"b577738e-c2d2-4b05-ba21-7380e8ee92c0",36.313,3
"b577738e-c2d2-4b05-ba21-7380e8ee92c0",39.562,2
"b577738e-c2d2-4b05-ba21-7380e8ee92c0",45.05,1
"b5b950b9-9ca5-4658-a8a8-2e94c82cb364",28.923,3
"b5b950b9-9ca5-4658-a8a8-2e94c82cb364",31.993,2
"b5b950b9-9ca5-4658-a8a8-2e94c82cb364",55.05,1
"b5bd2df9-4eb7-4a5a-9a54-831724a7a8bf",35.814,3
"b5bd2df9-4eb7-4a5a-9a54-831724a7a8bf",38.099,2
"b5bd2df9-4eb7-4a5a-9a54-831724a7a8bf",37.431,1
"b5d68e3a-967e-40a6-9898-3360af700f45",52.83,3
"b5d68e3a-967e-40a6-9898-3360af700f45",53.679,2
"b5d68e3a-967e-40a6-9898-3360af700f45",59.018,1
"b5d91835-dc29-4c88-ab88-52de4699aa84",39.545,3
"b5d91835-dc29-4c88-ab88-52de4699aa84",40.239,2
"b5d91835-dc29-4c88-ab88-52de4699aa84",40.222,1
"b68876c4-ad0b-49ff-8e48-12e814e30b4f",49.28,2
"b68876c4-ad0b-49ff-8e48-12e814e30b4f",50.833,3
"b68876c4-ad0b-49ff-8e48-12e814e30b4f",40.288,1
"b6d96f80-0b17-4e99-966f-5f9680fc111d",60.885,3
"b6d96f80-0b17-4e99-966f-5f9680fc111d",61.138,2
"b6d96f80-0b17-4e99-966f-5f9680fc111d",61.719,1
"b7347027-6bff-4fc7-93a4-9d26d5c3429f",41.328,3
"b7347027-6bff-4fc7-93a4-9d26d5c3429f",41.553,2
"b7347027-6bff-4fc7-93a4-9d26d5c3429f",66.161,1
"b74ccf8a-5423-4c07-913d-efec8f5aba95",51.073,2
"b74ccf8a-5423-4c07-913d-efec8f5aba95",51.638,3
"b74ccf8a-5423-4c07-913d-efec8f5aba95",58.08,1
"b75866f7-cabe-4a61-9b8c-84ed51ead877",55.277,3
"b75866f7-cabe-4a61-9b8c-84ed51ead877",57.176,2
"b75866f7-cabe-4a61-9b8c-84ed51ead877",58.889,1
"b8dd8642-a372-4339-9376-8a07205b9f5b",50.929,3
"b8dd8642-a372-4339-9376-8a07205b9f5b",51.666,2
"b8dd8642-a372-4339-9376-8a07205b9f5b",51.922,1
"b92b88a8-82a8-46e5-adff-eecd2dee7add",49.991,2
"b92b88a8-82a8-46e5-adff-eecd2dee7add",50.275,3
"b92b88a8-82a8-46e5-adff-eecd2dee7add",49.455,1
"b932e59b-342b-4325-8914-c0c35a9d2e23",39.889,2
"b932e59b-342b-4325-8914-c0c35a9d2e23",40.429,3
"b932e59b-342b-4325-8914-c0c35a9d2e23",33.817,1
"b935739b-317e-4063-bdc7-26ac010ac679",44.285,3
"b935739b-317e-4063-bdc7-26ac010ac679",46.786,2
"b935739b-317e-4063-bdc7-26ac010ac679",52.946,1
"b9cc7a19-78a8-487e-ba75-8f115d2880d9",46.065,2
"b9cc7a19-78a8-487e-ba75-8f115d2880d9",47.923,3
"b9cc7a19-78a8-487e-ba75-8f115d2880d9",50.854,1
"b9f647ab-8db9-438a-8782-6f121072e059",49.475,2
"b9f647ab-8db9-438a-8782-6f121072e059",51.234,3
"b9f647ab-8db9-438a-8782-6f121072e059",51.538,1
"ba2bc6d8-eaf8-436a-a35c-6f3cdfceb180",47.506,2
"ba2bc6d8-eaf8-436a-a35c-6f3cdfceb180",50.084,3
"ba2bc6d8-eaf8-436a-a35c-6f3cdfceb180",44.706,1
"ba48b616-e27c-4ad7-a93e-159f695d1b54",41.66,2
"ba48b616-e27c-4ad7-a93e-159f695d1b54",41.87,3
"ba48b616-e27c-4ad7-a93e-159f695d1b54",42.971,1
"bae51c07-657e-4d62-b493-647de6aa04f2",22.005,3
"bae51c07-657e-4d62-b493-647de6aa04f2",23.075,2
"bae51c07-657e-4d62-b493-647de6aa04f2",25.1,1
"bb1ae7c2-cd78-4959-b0ed-3027d9074630",58.094,2
"bb1ae7c2-cd78-4959-b0ed-3027d9074630",60.806,3
"bb1ae7c2-cd78-4959-b0ed-3027d9074630",60.207,1
"bb28f78d-2d79-473b-89e0-e52be347b717",58.961,2
"bb28f78d-2d79-473b-89e0-e52be347b717",60.414,3
"bb28f78d-2d79-473b-89e0-e52be347b717",62.56,1
"bb4e20b2-ee4d-448d-99f6-75ff5df366c1",45.764,2
"bb4e20b2-ee4d-448d-99f6-75ff5df366c1",48.764,3
"bb4e20b2-ee4d-448d-99f6-75ff5df366c1",42.108,1
"bbee09fc-d680-4b1a-9bf5-79f9b2f89607",59.585,2
"bbee09fc-d680-4b1a-9bf5-79f9b2f89607",59.934,3
"bbee09fc-d680-4b1a-9bf5-79f9b2f89607",59.853,1
"bc447651-a2ca-4aa2-a6e8-3a29ea0c0032",28.44,3
"bc447651-a2ca-4aa2-a6e8-3a29ea0c0032",30.872,2
"bc447651-a2ca-4aa2-a6e8-3a29ea0c0032",31.249,1
"bd050ac2-4fad-4474-99da-c44fc40d29a6",57.75,2
"bd050ac2-4fad-4474-99da-c44fc40d29a6",58.102,3
"bd050ac2-4fad-4474-99da-c44fc40d29a6",53.869,1
"bd718086-5a6f-493f-b3d3-a77d9de88bbb",39.528,3
"bd718086-5a6f-493f-b3d3-a77d9de88bbb",40.069,2
"bd718086-5a6f-493f-b3d3-a77d9de88bbb",42.764,1
"bdf39166-edba-48d3-b10d-b5d89df617d7",48.09,2
"bdf39166-edba-48d3-b10d-b5d89df617d7",49.818,3
"bdf39166-edba-48d3-b10d-b5d89df617d7",46.298,1
"beefecd6-438a-4b0a-a61a-2f2166e228fc",59.137,2
"beefecd6-438a-4b0a-a61a-2f2166e228fc",60.606,3
"beefecd6-438a-4b0a-a61a-2f2166e228fc",59.06,1
"bf208e4d-df95-43bc-b62a-7407b8086cf5",58.542,2
"bf208e4d-df95-43bc-b62a-7407b8086cf5",60.495,3
"bf208e4d-df95-43bc-b62a-7407b8086cf5",64.331,1
"bf40bcb1-d1b5-4bec-9473-593993dd03d0",56.602,3
"bf40bcb1-d1b5-4bec-9473-593993dd03d0",56.95,2
"bf40bcb1-d1b5-4bec-9473-593993dd03d0",57.131,1
"bf90994a-4f09-4228-a737-8d6521f7e2d8",53.417,3
"bf90994a-4f09-4228-a737-8d6521f7e2d8",54.286,2
"bf90994a-4f09-4228-a737-8d6521f7e2d8",53.675,1
"bf940a1f-4975-4613-b68e-083a0a4b1f47",52.283,3
"bf940a1f-4975-4613-b68e-083a0a4b1f47",55.643,2
"bf940a1f-4975-4613-b68e-083a0a4b1f47",60.219,1
"bfa997c6-ea4a-4737-ab55-7e9e387fd6bf",44.213,3
"bfa997c6-ea4a-4737-ab55-7e9e387fd6bf",46.207,2
"bfa997c6-ea4a-4737-ab55-7e9e387fd6bf",42.927,1
"bfd9cd0c-cec0-47cd-b38a-f71b74af52bd",26.065,2
"bfd9cd0c-cec0-47cd-b38a-f71b74af52bd",52.734,3
"bfd9cd0c-cec0-47cd-b38a-f71b74af52bd",27.512,1
"c0159aa4-1ec9-4e6a-b4e8-0733e036800a",39.218,2
"c0159aa4-1ec9-4e6a-b4e8-0733e036800a",42.636,3
"c0159aa4-1ec9-4e6a-b4e8-0733e036800a",46.193,1
"c0341500-9fba-4ed4-99f8-26f17a554d8f",20.337,2
"c0341500-9fba-4ed4-99f8-26f17a554d8f",20.507,3
"c0341500-9fba-4ed4-99f8-26f17a554d8f",17.103,1
"c0557075-cd8f-49c5-9924-1c51cb53a647",54.455,3
"c0557075-cd8f-49c5-9924-1c51cb53a647",61.965,2
"c0557075-cd8f-49c5-9924-1c51cb53a647",54.84,1
"c05b187b-eb66-420a-aba2-d6a5213495c6",45.585,2
"c05b187b-eb66-420a-aba2-d6a5213495c6",48.29,3
"c05b187b-eb66-420a-aba2-d6a5213495c6",33.752,1
"c0780a69-fce7-4c87-9ed9-2ec6c3ee24c4",46.284,2
"c0780a69-fce7-4c87-9ed9-2ec6c3ee24c4",47.497,3
"c0780a69-fce7-4c87-9ed9-2ec6c3ee24c4",51.567,1
"c0c57bea-cb34-42dd-9605-cbf770398162",26.826,2
"c0c57bea-cb34-42dd-9605-cbf770398162",40.133,3
"c0c57bea-cb34-42dd-9605-cbf770398162",35.357,1
"c0f7772e-3718-4110-8c22-8015022170cd",36.507,3
"c0f7772e-3718-4110-8c22-8015022170cd",39.442,2
"c0f7772e-3718-4110-8c22-8015022170cd",41.377,1
"c122ae2f-b574-4730-abdf-fded48ba52f6",48.652,3
"c122ae2f-b574-4730-abdf-fded48ba52f6",51.347,2
"c122ae2f-b574-4730-abdf-fded48ba52f6",53.404,1
"c197fdbd-0189-4841-9b82-93470b4aecf6",51.624,2
"c197fdbd-0189-4841-9b82-93470b4aecf6",61.475,3
"c197fdbd-0189-4841-9b82-93470b4aecf6",61.003,1
"c23734fd-5217-448e-b00d-7c5ed73c00d9",54.243,3
"c23734fd-5217-448e-b00d-7c5ed73c00d9",57.765,2
"c23734fd-5217-448e-b00d-7c5ed73c00d9",39.938,1
"c2766bb7-4db7-4d4a-bd61-fabb3be2a0a7",55.947,2
"c2766bb7-4db7-4d4a-bd61-fabb3be2a0a7",58.155,3
"c2766bb7-4db7-4d4a-bd61-fabb3be2a0a7",53.974,1
"c2f990bc-93aa-43ee-b731-f30e062265ab",39.074,2
"c2f990bc-93aa-43ee-b731-f30e062265ab",49.026,3
"c2f990bc-93aa-43ee-b731-f30e062265ab",49.56,1
"c326569d-e4d9-423e-85df-3c7dce466db1",45.002,3
"c326569d-e4d9-423e-85df-3c7dce466db1",47.136,2
"c326569d-e4d9-423e-85df-3c7dce466db1",49.054,1
"c347a4d8-8f54-483b-9a46-36bf60adaf0f",47.308,3
"c347a4d8-8f54-483b-9a46-36bf60adaf0f",52.305,2
"c347a4d8-8f54-483b-9a46-36bf60adaf0f",60.166,1
"c3bc080c-c8d7-4b58-83d1-73711688ce8b",40.176,2
"c3bc080c-c8d7-4b58-83d1-73711688ce8b",40.58,3
"c3bc080c-c8d7-4b58-83d1-73711688ce8b",35.059,1
"c3d29361-cc7c-4f66-ae21-a4d3915b1c05",57.851,3
"c3d29361-cc7c-4f66-ae21-a4d3915b1c05",58.024,2
"c3d29361-cc7c-4f66-ae21-a4d3915b1c05",59.835,1
"c4117e22-97dc-4db1-8257-e3835276eb99",42.729,3
"c4117e22-97dc-4db1-8257-e3835276eb99",42.827,2
"c4117e22-97dc-4db1-8257-e3835276eb99",43.917,1
"c43a9828-7212-42b0-922f-a664f2c2ffcd",44.272,3
"c43a9828-7212-42b0-922f-a664f2c2ffcd",44.332,2
"c43a9828-7212-42b0-922f-a664f2c2ffcd",44.913,1
"c44899b2-d0d9-406c-986e-8e88dbb9a0c0",48.992,2
"c44899b2-d0d9-406c-986e-8e88dbb9a0c0",49.226,3
"c44899b2-d0d9-406c-986e-8e88dbb9a0c0",45.901,1
"c472a276-5786-4fbc-a11f-182a6df8b81b",30.654,3
"c472a276-5786-4fbc-a11f-182a6df8b81b",31.747,2
"c472a276-5786-4fbc-a11f-182a6df8b81b",33.989,1
"c556c710-2aca-4877-ae9a-63a49c3c45b8",39.284,3
"c556c710-2aca-4877-ae9a-63a49c3c45b8",43.25,2
"c556c710-2aca-4877-ae9a-63a49c3c45b8",47.634,1
"c56bc712-5db6-4c24-8fc3-11d91cc388c5",37.672,2
"c56bc712-5db6-4c24-8fc3-11d91cc388c5",37.909,3
"c56bc712-5db6-4c24-8fc3-11d91cc388c5",38.554,1
"c5990c07-d92e-4706-abb0-cfca449541d2",66.129,3
"c5990c07-d92e-4706-abb0-cfca449541d2",67.974,2
"c5990c07-d92e-4706-abb0-cfca449541d2",59.128,1
"c5d6c82b-8498-488d-aa24-6de149ad5077",49.798,2
"c5d6c82b-8498-488d-aa24-6de149ad5077",53.087,3
"c5d6c82b-8498-488d-aa24-6de149ad5077",37.746,1
"c639b536-2671-49c1-b606-a938e4985c54",34.345,2
"c639b536-2671-49c1-b606-a938e4985c54",37.753,3
"c639b536-2671-49c1-b606-a938e4985c54",33.429,1
"c6ca2172-50b2-4142-ad13-8424b223801c",42.087,3
"c6ca2172-50b2-4142-ad13-8424b223801c",55.382,2
"c6ca2172-50b2-4142-ad13-8424b223801c",28.573,1
"c6e1a960-30c7-495c-96db-2c2184c704a4",46.015,2
"c6e1a960-30c7-495c-96db-2c2184c704a4",47.549,3
"c6e1a960-30c7-495c-96db-2c2184c704a4",45.964,1
"c7267866-223a-4d58-a494-3ff76bafc475",50.806,2
"c7267866-223a-4d58-a494-3ff76bafc475",52.823,3
"c7267866-223a-4d58-a494-3ff76bafc475",52.532,1
"c7968047-23f6-4edc-9dd9-44658ef43745",40.123,3
"c7968047-23f6-4edc-9dd9-44658ef43745",48.744,2
"c7968047-23f6-4edc-9dd9-44658ef43745",42.44,1
"c884b1b6-638b-4561-a74f-41762aea3b46",47.907,2
"c884b1b6-638b-4561-a74f-41762aea3b46",49.444,3
"c884b1b6-638b-4561-a74f-41762aea3b46",47.4,1
"c888d2b8-22a6-4878-828d-001c695c2f2e",52.841,3
"c888d2b8-22a6-4878-828d-001c695c2f2e",67.403,2
"c888d2b8-22a6-4878-828d-001c695c2f2e",43.578,1
"c8b4dc64-a0de-4403-a225-4607206b03f9",47.528,3
"c8b4dc64-a0de-4403-a225-4607206b03f9",48.315,2
"c8b4dc64-a0de-4403-a225-4607206b03f9",45.01,1
"c8de6364-9b41-4f42-bc7a-34be77f02298",58.723,2
"c8de6364-9b41-4f42-bc7a-34be77f02298",60.129,3
"c8de6364-9b41-4f42-bc7a-34be77f02298",51.041,1
"c9105586-9c16-4599-aa00-9da87ae66d05",41.975,2
"c9105586-9c16-4599-aa00-9da87ae66d05",42.492,3
"c9105586-9c16-4599-aa00-9da87ae66d05",44.348,1
"c962b172-602e-41b8-b01a-0a6cf579e570",51.409,3
"c962b172-602e-41b8-b01a-0a6cf579e570",67.035,2
"c962b172-602e-41b8-b01a-0a6cf579e570",65.273,1
"ca56dd6c-93cb-4d9c-9ca4-b7ea5d17fa12",61.04,2
"ca56dd6c-93cb-4d9c-9ca4-b7ea5d17fa12",61.413,3
"ca56dd6c-93cb-4d9c-9ca4-b7ea5d17fa12",64.311,1
"ca5cc6cd-280e-42c2-b9ed-15147abe5152",62.686,3
"ca5cc6cd-280e-42c2-b9ed-15147abe5152",63.301,2
"ca5cc6cd-280e-42c2-b9ed-15147abe5152",64.01,1
"ca7572e3-ada9-42c5-9aac-e53a264018e1",47.079,2
"ca7572e3-ada9-42c5-9aac-e53a264018e1",50.268,3
"ca7572e3-ada9-42c5-9aac-e53a264018e1",45.579,1
"caa51c1d-e359-4b6a-b637-1e2ef83d4986",42.434,3
"caa51c1d-e359-4b6a-b637-1e2ef83d4986",44.659,2
"caa51c1d-e359-4b6a-b637-1e2ef83d4986",48.814,1
"caebec95-e739-4b7a-8d58-55b9f81a0a29",63.367,2
"caebec95-e739-4b7a-8d58-55b9f81a0a29",67.328,3
"caebec95-e739-4b7a-8d58-55b9f81a0a29",60.768,1
"cb00fab8-fb46-4c77-a11e-19890521bae5",39.786,3
"cb00fab8-fb46-4c77-a11e-19890521bae5",51.577,2
"cb00fab8-fb46-4c77-a11e-19890521bae5",50.871,1
"cb02f152-ec37-4b05-aede-4507341de3b0",63.173,3
"cb02f152-ec37-4b05-aede-4507341de3b0",67.682,2
"cb02f152-ec37-4b05-aede-4507341de3b0",61.14,1
"cb3fa3f1-0b97-4411-b4e6-bf507b0d230a",40,3
"cb3fa3f1-0b97-4411-b4e6-bf507b0d230a",42.072,2
"cb3fa3f1-0b97-4411-b4e6-bf507b0d230a",39.104,1
"cbc64e74-efe2-455a-8f70-85634d9a0206",46.61,2
"cbc64e74-efe2-455a-8f70-85634d9a0206",47.361,3
"cbc64e74-efe2-455a-8f70-85634d9a0206",44.992,1
"cc230f47-0618-430a-8934-e7fcbeae21c6",48.22,3
"cc230f47-0618-430a-8934-e7fcbeae21c6",50.614,2
"cc230f47-0618-430a-8934-e7fcbeae21c6",51.168,1
"cd294ec9-0235-4654-b3d3-bebef00355d9",45.821,3
"cd294ec9-0235-4654-b3d3-bebef00355d9",48.358,2
"cd294ec9-0235-4654-b3d3-bebef00355d9",42.96,1
"cd4ca387-3b30-4ecc-9489-916dd27b3907",58.535,3
"cd4ca387-3b30-4ecc-9489-916dd27b3907",59.337,2
"cd4ca387-3b30-4ecc-9489-916dd27b3907",63.454,1
"cd662270-9bfd-459b-835b-7418f6ea5fc0",47.628,2
"cd662270-9bfd-459b-835b-7418f6ea5fc0",49.421,3
"cd662270-9bfd-459b-835b-7418f6ea5fc0",60.121,1
"cdca3581-0e07-4572-8ee8-3983f5143fbb",38.782,3
"cdca3581-0e07-4572-8ee8-3983f5143fbb",48.059,2
"cdca3581-0e07-4572-8ee8-3983f5143fbb",43.475,1
"cdd4ab07-2e42-4e2a-8153-969962ef9704",61.139,3
"cdd4ab07-2e42-4e2a-8153-969962ef9704",61.237,2
"cdd4ab07-2e42-4e2a-8153-969962ef9704",63.373,1
"cdded16b-6ee9-43b6-9c6a-16dec684cd6f",47.2,2
"cdded16b-6ee9-43b6-9c6a-16dec684cd6f",49.823,3
"cdded16b-6ee9-43b6-9c6a-16dec684cd6f",44.731,1
"ce610105-c4ad-4353-a5f5-329c5c0f6241",50.142,2
"ce610105-c4ad-4353-a5f5-329c5c0f6241",61.053,3
"ce610105-c4ad-4353-a5f5-329c5c0f6241",59.094,1
"ce6e5783-acd6-46e8-85fc-56c9b4671af7",40.958,2
"ce6e5783-acd6-46e8-85fc-56c9b4671af7",41.796,3
"ce6e5783-acd6-46e8-85fc-56c9b4671af7",43.724,1
"cf4af09d-000f-4ca8-a456-acc3d6b97231",27.36,3
"cf4af09d-000f-4ca8-a456-acc3d6b97231",28.512,2
"cf4af09d-000f-4ca8-a456-acc3d6b97231",41.864,1
"cf8f1b87-1726-47c1-b512-8118a9c59d6f",44.788,3
"cf8f1b87-1726-47c1-b512-8118a9c59d6f",46.428,2
"cf8f1b87-1726-47c1-b512-8118a9c59d6f",45.305,1
"cfa4ad65-5013-440d-9505-afca368ff112",58.322,3
"cfa4ad65-5013-440d-9505-afca368ff112",63.062,2
"cfa4ad65-5013-440d-9505-afca368ff112",63.114,1
"cfde479d-e926-4ba7-b628-b9f5e689c4d1",39.445,3
"cfde479d-e926-4ba7-b628-b9f5e689c4d1",40.472,2
"cfde479d-e926-4ba7-b628-b9f5e689c4d1",39.788,1
"d08d395b-0140-4c55-9c13-36c327c2adbd",43.153,3
"d08d395b-0140-4c55-9c13-36c327c2adbd",46.927,2
"d08d395b-0140-4c55-9c13-36c327c2adbd",46.397,1
"d0a26895-4634-4f8b-9523-7b4df85ed4c6",42.201,2
"d0a26895-4634-4f8b-9523-7b4df85ed4c6",45.16,3
"d0a26895-4634-4f8b-9523-7b4df85ed4c6",42.92,1
"d0bcf383-a176-4ef4-9c2c-4628ef39948a",63.368,3
"d0bcf383-a176-4ef4-9c2c-4628ef39948a",64.32,2
"d0bcf383-a176-4ef4-9c2c-4628ef39948a",64.086,1
"d1081765-a926-4e0c-9569-d4ac544d13ca",46.322,2
"d1081765-a926-4e0c-9569-d4ac544d13ca",48.219,3
"d1081765-a926-4e0c-9569-d4ac544d13ca",43.471,1
"d11f9f41-c5fc-4aa2-b44e-d83722076d53",47.998,2
"d11f9f41-c5fc-4aa2-b44e-d83722076d53",48.311,3
"d11f9f41-c5fc-4aa2-b44e-d83722076d53",52.814,1
"d144119c-5100-4452-8303-b9fd265e0f12",27.075,2
"d144119c-5100-4452-8303-b9fd265e0f12",27.202,3
"d144119c-5100-4452-8303-b9fd265e0f12",27.8,1
"d155ccbd-819a-4ce6-a06e-9cfa3d942b3f",50.114,3
"d155ccbd-819a-4ce6-a06e-9cfa3d942b3f",53.314,2
"d155ccbd-819a-4ce6-a06e-9cfa3d942b3f",55.585,1
"d196553e-3565-41da-94b9-9b693b87adc6",44.05,3
"d196553e-3565-41da-94b9-9b693b87adc6",48.502,2
"d196553e-3565-41da-94b9-9b693b87adc6",48.389,1
"d1c6b1cf-bef2-43df-85e9-e363d3331e92",46.674,2
"d1c6b1cf-bef2-43df-85e9-e363d3331e92",49.556,3
"d1c6b1cf-bef2-43df-85e9-e363d3331e92",54.287,1
"d1ef1f42-558c-41a4-8241-c00056583ca7",52.535,3
"d1ef1f42-558c-41a4-8241-c00056583ca7",53.935,2
"d1ef1f42-558c-41a4-8241-c00056583ca7",26.478,1
"d2ae1def-8bd4-4a54-ac74-3045e6eee88a",49.703,2
"d2ae1def-8bd4-4a54-ac74-3045e6eee88a",50.044,3
